ID,URL,StartDate,EndDate,Quote,Message
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-09-28,2018-09-30,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-10-05,2018-10-07,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-10-12,2018-10-14,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-10-19,2018-10-21,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-10-26,2018-10-28,1131.01,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-11-02,2018-11-04,1131.01,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-11-09,2018-11-11,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-11-16,2018-11-18,1131.01,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-11-23,2018-11-25,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-11-30,2018-12-02,1131.01,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-12-07,2018-12-09,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-12-14,2018-12-16,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-12-21,2018-12-23,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2018-12-28,2018-12-30,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-01-04,2019-01-06,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-01-11,2019-01-13,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-01-25,2019-01-27,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-02-01,2019-02-03,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-02-08,2019-02-10,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-02-22,2019-02-24,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-03-01,2019-03-03,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-03-08,2019-03-10,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-03-22,2019-03-24,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-03-29,2019-03-31,1790.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-04-05,2019-04-07,1358.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-04-12,2019-04-14,1358.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-04-26,2019-04-28,1358.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-05-10,2019-05-12,1358.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-05-17,2019-05-19,1358.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-05-31,2019-06-02,1526.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-06-07,2019-06-09,1526.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-06-14,2019-06-16,1526.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-06-21,2019-06-23,1526.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-06-28,2019-06-30,1526.40,
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-07-05,2019-07-07,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-07-12,2019-07-14,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-07-19,2019-07-21,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-07-26,2019-07-28,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-08-02,2019-08-04,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-08-09,2019-08-11,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-08-16,2019-08-18,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-08-23,2019-08-25,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-08-30,2019-09-01,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-09-06,2019-09-08,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-129577,https://www.turnkeyvr.com/big_bear_lake-ca/4br-3ba-upscale-big-bear-cabin-w%2f-game-room-%e2%80%93-minutes-to-skiing-village-421-morningstar-pl,2019-09-13,2019-09-15,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-01-18,2019-01-20,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-02-15,2019-02-17,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-03-15,2019-03-17,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-04-19,2019-04-21,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-05-03,2019-05-05,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-05-24,2019-05-26,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-07-04,2019-07-06,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-10-11,2019-10-13,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-11-08,2019-11-10,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-11-28,2019-11-30,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-12-21,2020-01-01,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-01-12,2018-01-15,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-02-16,2018-02-19,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-03-16,2018-03-18,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-03-30,2018-04-01,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-05-04,2018-05-06,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-05-25,2018-05-28,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-07-04,2018-07-07,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-08-31,2018-09-03,,Invalid quote
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-10-05,2018-10-08,2209.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-09,2018-11-12,2275.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-22,2018-11-24,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-12-21,2019-01-01,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-09-21,2018-09-23,1535.84,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-09-28,2018-09-30,1535.84,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-10-05,2018-10-07,1629.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-10-12,2018-10-14,1563.91,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-10-19,2018-10-21,1629.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-10-26,2018-10-28,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-02,2018-11-04,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-09,2018-11-11,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-16,2018-11-18,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-23,2018-11-25,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-11-30,2018-12-02,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-12-07,2018-12-09,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-12-14,2018-12-16,1962.72,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-12-21,2018-12-23,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2018-12-28,2018-12-30,,There was a problem booking these dates - please contact Turnkey at 888.512.0498 if the problem continues.
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-01-04,2019-01-06,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-01-11,2019-01-13,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-01-25,2019-01-27,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-02-01,2019-02-03,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-02-08,2019-02-10,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-02-22,2019-02-24,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-03-01,2019-03-03,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-03-08,2019-03-10,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-03-22,2019-03-24,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-03-29,2019-03-31,2229.52,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-04-05,2019-04-07,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-04-12,2019-04-14,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-04-26,2019-04-28,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-05-10,2019-05-12,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-05-17,2019-05-19,1695.92,
1655-134434,https://www.turnkeyvr.com/big_bear_city-ca/4252bear,2019-05-31,2019-06-02,1765.52,
